


2.185442449263211,1.5948652139929376,
3.4835202295293124,-4.741670705469859,
6.133627764884129,-5.610760980584751,
6.542473136464886,0.4953025642495405,
10.721702477020903,-0.3498175580791538,
9.416590829324424,-6.204899453339282,
14.467482015868766,-1.2154564617397556,
12.654428877442546,-6.938799496148267,
16.23717625830537,-7.3339619803373655,
18.05528535774814,-1.461391347247979,
20.944912528552535,-6.690305076094592,
21.747587052970424,-1.0670519689939388,
24.440318664289197,-5.654336563209196,
24.363284040128466,-0.3336077040444121,
27.224775873350058,-5.369679764838894,
27.31240703700414,0.5752421817965402,
29.82645124563408,-0.08480213343544146,
29.446402271983,-6.488235540286289,
32.09561663130042,-1.213344241966233,
31.370143081282336,-8.155832188654173,
33.963125175136064,-2.9506556869007117,
35.283386986032646,-4.703602389738045,
32.22232217901589,-10.145398470281462,
35.97716442335828,-7.179463892268873,
34.227612073626666,-12.268722411182424,
37.39852686136923,-6.998393229442516,
37.7082455103119,-11.79697553543638,
34.922772516313685,-14.301115910624809,
39.47290813922161,-13.456139342410635,
36.14444312047902,-16.711134851607298,
40.1803117974822,-8.108953286375243,
42.55115180271407,-10.235962753349312,
