vx wheel encoder,vy wheel encoder,vx optical flow,vy optical flow,vx ground truth,vy ground truth,Time Stamp
-0.0019168984144926071,-0.11186689883470535,-0.06443440169095993,0.019624322652816772,0.008435059682324933,0.0013069902882650876,404.782
-0.0018487813649699092,-0.10989116132259369,0.07638329267501831,-0.013345971703529358,0.008603533534366062,0.0011760282510634495,404.832
0.0038426555693149567,0.21805894374847412,0.04135444387793541,-0.017504189163446426,0.004349734024665949,0.002224834372612184,404.882
-0.0018485175678506494,-0.11198330670595169,0.029355155304074287,-0.017024120315909386,0.004527347447106802,0.0023672367454412105,404.932
-0.0025431925896555185,-0.1563415676355362,0.010859147645533085,-0.015860360115766525,0.004512775276707267,0.002350993913342309,404.982
0.003205645829439163,0.1888379156589508,0.05514220893383026,-0.012508603744208813,-0.0017197225838802713,0.008230517086787858,405.033
-0.0018255943432450294,-0.11449339985847473,0.03745432198047638,-0.013922339305281639,0.008650484731216483,0.0012164776664251344,405.083
-0.0024624699726700783,-0.15686775743961334,0.06849303096532822,-0.01303769275546074,0.004105975084891741,0.0021364132238003413,405.133
0.003055725246667862,0.18834643065929413,0.045701563358306885,-0.009551836177706718,-0.0015806249283886052,0.008360530451882793,405.185
-0.0017618357669562101,-0.11431698501110077,0.04351964592933655,-0.011497211642563343,0.004467950327587912,0.0023193152829758023,405.233
-0.0024443005677312613,-0.16136077046394348,0.046740710735321045,-0.010137003846466541,0.008315644669778556,0.001221306272812861,405.285
0.003964030183851719,0.25308331847190857,0.016221322119235992,-0.008273188956081867,0.004387917294035008,0.0022591309315839157,405.332
-0.0024164628703147173,-0.16302050650119781,-0.0770062580704689,0.024169258773326874,0.004176015086802745,0.0021969168768493285,405.381
0.0022564732935279608,0.15228235721588135,-0.05148457735776901,0.02210931107401848,-0.0019394039653433284,0.007952895629435788,405.432
0.003850013017654419,0.2539011836051941,-0.0495486855506897,0.02189350128173828,0.008344596388815477,0.0012512875719492469,405.482
8.052132761804387e-05,0.006190673913806677,0.015879960730671883,0.020131247118115425,-0.0020310898165241684,0.007880062815356656,405.534
-0.002232407685369253,-0.159527987241745,-0.03666701912879944,0.018369587138295174,-0.001669691656417784,0.008296120874674764,405.583
0.004098359029740095,0.28460729122161865,-0.07292160391807556,0.019727161154150963,-0.0019366832044388905,0.007960077112427574,405.632
-0.0015458822017535567,-0.11289935559034348,-0.021822087466716766,0.017398836091160774,0.004461535650779124,0.0023222255156261414,405.687
-0.0022107430268079042,-0.16423235833644867,-0.029717637225985527,0.020508939400315285,0.008348085367542701,0.0012586729328677797,405.732
0.0035564659629017115,0.2547101080417633,-0.024025697261095047,0.02205979824066162,0.004411986084623027,0.0022840073528110853,405.781
-0.0014633862301707268,-0.11199688166379929,-0.04841012507677078,0.019440798088908195,0.004477383748429865,0.0023386701773914264,405.831
-0.002122052013874054,-0.16444255411624908,0.09306569397449493,-0.012943664565682411,0.00412646767474889,0.0021625534706956034,405.882
0.003809825051575899,0.28885677456855774,0.03593253344297409,-0.00810379907488823,0.004417923510407346,0.0022906931474070283,405.932
-0.002066685352474451,-0.16458649933338165,0.03721422329545021,-0.004537483677268028,0.004079075968285766,0.0021236161353479495,405.982
0.0019275930244475603,0.15463587641716003,-0.043947454541921616,-0.002996122930198908,0.00840508086027601,0.0013081399644250388,406.029
0.0036350612062960863,0.28944188356399536,0.033649273216724396,-0.001776573364622891,0.008427886053936502,0.0013316365079066484,406.083
-0.0013545211404561996,-0.11330092698335648,0.021561846137046814,-0.0005287768435664475,-0.0016616234230844014,0.008298960442148545,406.132
-0.0019135460024699569,-0.16330523788928986,-0.03873595595359802,0.00015741202514618635,0.004421254048756741,0.0022969773966116805,406.182
0.003383544273674488,0.2816823422908783,-0.004018500912934542,0.0021594406571239233,0.008723140845326344,0.0013056924087422525,406.234
-0.0012927011121064425,-0.11354115605354309,-0.03172973915934563,9.663584205554798e-05,0.004467909886421443,0.002336697189206521,406.281
-0.0012686725240200758,-0.11407496780157089,0.0030144299380481243,0.0011489995522424579,-0.0019663443708457765,0.007941316966092874,406.335
0.0032369683030992746,0.2841843366622925,-0.0561860129237175,0.0271085724234581,0.008729697866179751,0.001317930223774993,406.383
-0.001072343671694398,-0.08160822838544846,-0.01992867887020111,0.02416454814374447,-0.0017015199579881561,0.008271626532687777,406.432
0.04107923060655594,3.2744147777557373,-0.010089379735291004,0.025762207806110382,4.081143947676268e-05,0.01774391652306565,406.482
0.002413127338513732,0.21812734007835388,0.02074141427874565,0.029190871864557266,0.0017749278950867254,0.13901033718337105,406.532
0.0055033243261277676,0.4607848823070526,-0.07616469264030457,0.027374472469091415,0.0037141718331098867,0.20696312931787345,406.582
0.004282301291823387,0.3798449635505676,0.008871675468981266,0.025996804237365723,0.005976593300728157,0.3550709686086114,406.638
0.005744720809161663,0.5297210812568665,0.043717581778764725,0.052657097578048706,-0.00448730486201004,0.4050110384573576,406.682
0.00700763426721096,0.659041166305542,0.034266721457242966,0.08582381159067154,0.011899686313725285,0.4495611911860861,406.732
0.009225692600011826,0.8147620558738708,0.09149899333715439,0.08989328891038895,0.012246638040782404,0.46595368775770557,406.784
0.010479120537638664,0.9056217074394226,0.02572479657828808,0.09221798926591873,0.004883272229860916,0.5369409256907727,406.834
0.008049650117754936,0.7276325225830078,0.005974034313112497,0.09441589564085007,0.009087089294587064,0.575764734166232,406.881
0.009049256332218647,0.8442385196685791,0.020792735740542412,0.15750770270824432,0.015395577420468771,0.6838098524720436,406.933
0.009851032868027687,0.9352977871894836,0.04399805888533592,0.21691274642944336,0.006376252401477699,0.7291200335674828,406.981
0.010570462793111801,1.0281094312667847,0.051260702311992645,0.32620468735694885,0.017898776876992418,0.7838741368367111,407.038
0.01088662724941969,1.0566741228103638,0.06380163878202438,0.3549928069114685,0.016364377563691083,0.8174537120911494,407.082
0.011778786778450012,1.1371773481369019,0.007220716681331396,0.4595130383968353,0.013331611601015274,0.8640918047522393,407.132
0.013477937318384647,1.2674379348754883,0.030589425936341286,0.5403662919998169,0.0053678006257269085,0.978502279092954,407.182
0.012179618701338768,1.1715786457061768,-0.006614343728870153,0.5724787712097168,0.017599722831739537,1.0634182056752406,407.231
0.012520652264356613,1.2792317867279053,-0.03884178772568703,0.6826423406600952,0.016804579530366154,1.108840255906712,407.282
0.013993036933243275,1.4367252588272095,-0.005555371753871441,0.778685450553894,0.013055288331322103,1.1839932291959516,407.332
0.014196156524121761,1.448050618171692,0.05386613681912422,0.8624428510665894,0.0063722710678517916,1.1905449530042822,407.384
0.015532550401985645,1.5140820741653442,0.03451506420969963,0.9320113658905029,0.005436615804852487,1.2797195634746104,407.432
0.016549019142985344,1.5835187435150146,0.031830254942178726,1.0018078088760376,0.015748196609491328,1.388902824526433,407.484
0.014760851860046387,1.5745573043823242,0.027106445282697678,1.009807825088501,0.01077838191024318,1.4020033201377753,407.532
0.016372129321098328,1.7334504127502441,0.053681980818510056,1.1437515020370483,0.02404436374782548,1.4720676739062102,407.582
0.016404518857598305,1.8159096240997314,0.01623268984258175,1.2007174491882324,0.010877292132311735,1.4843009718677929,407.633
0.01844026707112789,1.952470064163208,-0.02604430541396141,1.2304526567459106,0.018135579209092055,1.5275894321988708,407.682
0.022276470437645912,2.257467031478882,0.04440039023756981,1.3319934606552124,0.02473742864546735,1.5792538941004006,407.732
0.02368536777794361,2.48882794380188,0.00852231401950121,1.3546481132507324,0.012992408377363453,1.6650015697689764,407.782
0.02758021466434002,2.930372953414917,0.03815191239118576,1.4180772304534912,0.023899073189278672,1.7272755541500777,407.832
0.02600538358092308,2.791571855545044,0.038055337965488434,1.4892135858535767,0.014014438692507536,1.7761200365517305,407.883
0.034183114767074585,3.462397575378418,0.019718820229172707,1.5489789247512817,0.024112963272207064,1.7956108876569694,407.937
0.034607887268066406,3.6254689693450928,0.050006527453660965,1.5877509117126465,0.013796450333920398,1.880519201443826,407.981
0.03884116932749748,4.340970993041992,-0.012872870080173016,1.538657546043396,0.012607639272190616,1.9203247080628691,408.032
0.03770679607987404,4.3436970710754395,0.0018972423858940601,1.6812787055969238,0.012348403480672565,1.9842717389420084,408.082
0.047432202845811844,5.607792377471924,0.01839303970336914,1.7125318050384521,0.005977251344661505,2.0005370027028415,408.133
0.05770626664161682,7.040745735168457,0.012217787094414234,1.763397216796875,0.013441460995679071,2.0796179743390333,408.183
0.0668654516339302,8.441943168640137,-0.0005520281847566366,1.7924827337265015,0.004371010296800412,2.1171827724187593,408.233
0.06265565007925034,9.01334285736084,0.050363939255476,1.8869655132293701,0.0070099576985970255,2.2101781844219492,408.282
0.03954752907156944,7.1227312088012695,0.059537123888731,1.9295543432235718,0.002200696948133696,2.227659149265191,408.332
0.0323500856757164,6.2794647216796875,-0.028513118624687195,1.9717305898666382,0.03107415183223496,2.2065692050228276,408.383
0.036762747913599014,6.009224891662598,0.028088338673114777,2.0034689903259277,0.02191386851121773,2.1930284398710476,408.432
0.045448560267686844,7.340912818908691,-0.0005296884337440133,2.0438170433044434,0.0024243554078464107,2.280721394440097,408.482
0.051389049738645554,8.613740921020508,0.0273943729698658,2.2032079696655273,-0.0011428214815487124,2.2959755776179205,408.532
0.04392099007964134,8.692465782165527,-0.04051588103175163,2.1545515060424805,-0.004493283301933566,2.4178925197837664,408.58
0.04496677964925766,9.184192657470703,0.020024318248033524,2.215040922164917,0.022324350102651477,2.4577411967454608,408.632
0.04206883907318115,8.699849128723145,0.05488811433315277,2.209456443786621,0.022053523198672945,2.5047587914979075,408.682
0.038700323551893234,8.86129379272461,0.004175912123173475,2.2297515869140625,0.011090438967667472,2.518359512478002,408.732
0.02896348014473915,8.189404487609863,0.00709887407720089,2.2667629718780518,-0.01463182831678896,2.5887625314228653,408.781
0.011354989372193813,6.807277679443359,-0.03176495060324669,2.3196396827697754,-0.017300058943828904,2.622124224281306,408.832
0.0034871643874794245,5.6563720703125,0.0442144051194191,2.3515024185180664,0.0035577360937128094,2.6202297281157696,408.882
0.002836305648088455,4.338260650634766,-0.007591402158141136,2.397714853286743,0.028492417554521886,2.5886067416629444,408.933
0.0029706337954849005,2.857994318008423,-0.04429740831255913,2.4432919025421143,0.022682584360828442,2.559860136505286,408.983
0.0018605940276756883,2.2222111225128174,0.015154887922108173,2.492941379547119,-0.0033168980908772337,2.5539286331157682,409.031
-0.0002394790790276602,2.132157325744629,0.07777558267116547,2.4818246364593506,-0.0199576808918063,2.5719204334623713,409.08
-0.0019971460569649935,2.0432159900665283,0.04460151866078377,2.4930825233459473,-0.014513267975205257,2.5928738722178974,409.135
-0.00257248361594975,1.9398837089538574,0.01237680297344923,2.57690691947937,0.005669890731534367,2.5987466474891594,409.181
-0.0031584156677126884,3.7689638137817383,0.00896037183701992,2.6259045600891113,0.019613981021537094,2.5818395639724008,409.232
-0.001821034587919712,3.839962959289551,-0.010873918421566486,2.608747959136963,0.005592106912169143,2.5671280821561675,409.283
-0.0015681011136621237,1.8067883253097534,0.016585737466812134,2.6048381328582764,-0.011836373239028931,2.5723768531529796,409.332
-0.004506285302340984,3.657214403152466,0.023645341396331787,2.6070826053619385,-0.018839528592919846,2.579146369119035,409.383
-0.003280742559581995,1.7326174974441528,0.020771656185388565,2.6043202877044678,-0.013078926262953408,2.5830926164809735,409.432
-0.007916017435491085,4.499429702758789,0.007011068519204855,2.582390785217285,-0.0020827359817548485,2.588539372681505,409.482
-0.009123021736741066,4.809975624084473,0.021156519651412964,2.5736207962036133,-0.0027444491117807114,2.587050377110185,409.532
-0.003526494838297367,2.393707752227783,-0.05048302561044693,2.5890750885009766,0.007466200758694309,2.575666108116255,409.582
-0.007773424498736858,4.485592842102051,0.00858013890683651,2.5109026432037354,-0.009559062283087736,2.5798538487621823,409.631
-0.011633263900876045,5.587568283081055,0.05146292969584465,2.5607287883758545,-0.010617300389719985,2.5787855134758737,409.688
-0.011515664868056774,5.301799774169922,0.03349567949771881,2.4965083599090576,-0.008024579678300236,2.5825777335958815,409.733
-0.012607918120920658,5.175178527832031,0.041505567729473114,2.5947229862213135,-0.007167429046866376,2.5846744075657293,409.781
-0.014246165752410889,5.314221382141113,0.04527796804904938,2.5959575176239014,-0.004947073165581478,2.587213555211535,409.841
-0.011797343380749226,5.316147327423096,-0.010616677813231945,2.6023366451263428,0.002562450853153822,2.576723136010862,409.884
-0.0071269916370511055,4.6210455894470215,0.03765621781349182,2.6011173725128174,0.005595274150664816,2.574936728934421,409.932
-0.01660405844449997,6.07289457321167,0.06948164850473404,2.498110294342041,-0.009415200531617058,2.5765952155706975,409.982
-0.005176194477826357,1.6590864658355713,0.014250821433961391,2.4830455780029297,-0.011390856978732015,2.5812126987038435,410.034
-0.0156304482370615,5.5455732345581055,0.03332408890128136,2.5987462997436523,-0.009483796900057736,2.5893321421334416,410.079
-0.01780063658952713,5.914157867431641,-0.04039861634373665,2.6665573120117188,-0.005592330195281204,2.5866837336196085,410.133
-0.015113906934857368,5.703697681427002,-0.0018809189787134528,2.5018317699432373,-0.005347945064938955,2.584157073244579,410.182
-0.01563633605837822,5.826966285705566,0.03739294037222862,2.5475800037384033,-0.011448157761962615,2.581812203850481,410.232
-0.020165638998150826,6.370055198669434,-0.013167847879230976,2.462113380432129,-0.015146340173448618,2.583979722233168,410.282
-0.018244102597236633,6.007161617279053,0.04692802205681801,2.491441488265991,-0.004464124140881349,2.5802566582621407,410.332
-0.0180564746260643,5.904469013214111,0.0051085250452160835,2.4688241481781006,-0.011467758772092787,2.5880211722624296,410.381
-0.02069384977221489,6.210451602935791,0.00034283666172996163,2.4581925868988037,-0.008288105874957367,2.585425732299473,410.433
-0.01751028373837471,5.824971675872803,0.036272261291742325,2.5915651321411133,0.0004353879882849814,2.577165189714713,410.483
-0.017423126846551895,5.776124477386475,0.047637101262807846,2.622180700302124,-0.0013436298588984392,2.5771156871474146,410.532
-0.018474536016583443,5.875355243682861,0.0803031325340271,2.4905202388763428,-0.007157750639283019,2.5795188304422156,410.582
-0.019340530037879944,5.9241623878479,0.0754757672548294,2.4978139400482178,-0.003622467747614843,2.5795405598669343,410.632
-0.0191058237105608,5.816240310668945,0.016288142651319504,2.4749693870544434,-0.005911681337695507,2.5813119306744654,410.682
-0.019124895334243774,5.766646385192871,0.03773773834109306,2.4846856594085693,0.000516288235576555,2.578963160711467,410.732
-0.018464259803295135,5.610046863555908,0.03762764856219292,2.5986928939819336,-0.009580463512340489,2.5845298875609966,410.782
-0.01806650124490261,5.495128631591797,0.02353753335773945,2.5154354572296143,-0.004338828030311437,2.5785136481940256,410.833
-0.021676460281014442,5.819789409637451,0.09757234156131744,2.5282764434814453,-0.006804823549100633,2.579393155529782,410.883
-0.019369585439562798,5.514955043792725,0.09419753402471542,2.5470499992370605,-0.007216092501948634,2.580728912913949,410.932
-0.019117113202810287,5.418285846710205,0.03312506526708603,2.535296678543091,-0.011415692814112133,2.586522623289969,410.983
-0.01897883228957653,5.368485927581787,0.045088715851306915,2.4959685802459717,0.0003672274423601393,2.579121983748696,411.032
-0.01864222064614296,5.26669979095459,0.06663043051958084,2.530350685119629,-0.0035087012736117005,2.5794971141376175,411.082
-0.018191378563642502,5.1662492752075195,0.031842175871133804,2.474358558654785,-0.0012529444019614535,2.5778545713469883,411.131
-0.021665044128894806,5.476332187652588,0.04830218851566315,2.6360082626342773,-0.012782175665236182,2.5848660121026463,411.185
-0.01928727515041828,5.190222263336182,0.011868523433804512,2.6159441471099854,-0.012939789047448108,2.585938666680333,411.232
-0.018925072625279427,5.103860378265381,0.069556325674057,2.548431634902954,-0.0014366505088675647,2.5797485128599695,411.283
-0.021702034398913383,5.353113174438477,0.042607154697179794,2.6005265712738037,-0.0008428339310227071,2.5793137195692224,411.331
-0.018816491588950157,5.024191379547119,0.04787054285407066,2.467064380645752,-0.0004803149667511634,2.5784515889864528,411.382
-0.018954306840896606,4.999299049377441,-0.006761348806321621,2.439629077911377,-0.012106937808348229,2.5847308440099837,411.432
-0.021592503413558006,5.235442161560059,0.06820213794708252,2.6090376377105713,-0.0125717435662514,2.585092190649316,411.485
-0.019419243559241295,4.989161968231201,-0.004610390868037939,2.563613176345825,-0.002536817830466909,2.5792836387321336,411.532
-0.016769113019108772,4.297404766082764,-0.010049394331872463,2.5613744258880615,-0.01167718959780859,2.585955003684448,411.583
-0.014406008645892143,1.4302748441696167,0.055735182017087936,2.6218152046203613,-0.006428703382867891,2.58091760590956,411.637
-0.019974110648036003,1.5634616613388062,0.004175370093435049,2.5783064365386963,-0.038833187136747584,2.5833079983475273,411.682
-0.024972274899482727,1.6753625869750977,0.0810331180691719,2.6190755367279053,-0.06583550541745581,2.5923333102866013,411.732
-0.02933286689221859,1.8386255502700806,-0.06080283224582672,2.552480936050415,-0.08331593345346891,2.6019297329453663,411.783
-0.034410152584314346,1.8986709117889404,-0.03380005806684494,2.5750975608825684,-0.08806123893869958,2.6019320603760336,411.832
-0.040403369814157486,1.9675217866897583,-0.0721256285905838,2.7032833099365234,-0.09901238137436517,2.59182693250515,411.883
-0.0472714938223362,2.1040806770324707,-0.02967188134789467,2.575270414352417,-0.13298085218968733,2.5948829049402633,411.931
-0.05507709085941315,2.1351559162139893,-0.14382727444171906,2.557464599609375,-0.13354658110304932,2.590172788906551,411.987
-0.06529531627893448,2.200596809387207,-0.08932898193597794,2.6505773067474365,-0.15898472005348932,2.607515442641903,412.033
-0.07690782845020294,2.324136972427368,-0.09912262856960297,2.6482410430908203,-0.17117707614360778,2.6188150618496846,412.084
-0.08698820322751999,2.2900352478027344,-0.19301611185073853,2.6567087173461914,-0.17531082636893985,2.6215572139274164,412.133
-0.09742003679275513,2.302755117416382,-0.09615714848041534,2.640249252319336,-0.1984841446801863,2.613256164108951,412.183
-0.11179472506046295,2.3875231742858887,-0.25364449620246887,2.63159441947937,-0.21451058443357177,2.6151453067192842,412.232
-0.12119235843420029,2.3389453887939453,-0.17772194743156433,2.652493715286255,-0.21992173897898012,2.6094267643119364,412.282
-0.13323652744293213,2.3482916355133057,-0.24898388981819153,2.689584732055664,-0.23535752817790143,2.608162060512033,412.338
-0.14847055077552795,2.4347007274627686,-0.2766920328140259,2.6993305683135986,-0.24425296333195393,2.608906211483799,412.381
-0.15567868947982788,2.3622193336486816,-0.3564072251319885,2.823516607284546,-0.2762767351400091,2.6152414564273436,412.433
-0.16459442675113678,2.3477275371551514,-0.30802953243255615,2.689056396484375,-0.2881370468188649,2.6126233903660934,412.485
-0.18404759466648102,2.4330365657806396,-0.3825887143611908,0.0,-0.29143117801227525,2.6050123617025434,412.533
-0.19049479067325592,2.36026930809021,-0.3806644380092621,2.47389817237854,-0.3043546638180293,2.603090672256016,412.582
-0.20101384818553925,2.3506321907043457,-0.3572182357311249,2.4525845050811768,-0.3226735703329532,2.6023717945883535,412.634
-0.2215520739555359,2.4398279190063477,-0.5047065019607544,2.430189847946167,-0.338952520503588,2.6069530302259665,412.681
-0.22518636286258698,2.3630917072296143,-0.4127589166164398,2.4605519771575928,-0.3459583967816922,2.6008778018501837,412.732
-0.2379949390888214,2.371795654296875,-0.44106143712997437,2.301509380340576,-0.3599522907044406,2.598875082027584,412.782
-0.2638722360134125,2.517796039581299,-0.40392959117889404,2.330958604812622,-0.37703327697617445,2.5968438052169667,412.836
-0.2786100208759308,2.531691789627075,-0.48626908659935,2.391561269760132,-0.3988502358763387,2.594998057818959,412.883
-0.30183660984039307,2.590604305267334,-0.38599467277526855,2.2357630729675293,-0.42998567292123957,2.595090150939081,412.934
-0.32280537486076355,2.6392312049865723,-0.4416612684726715,2.235276222229004,-0.522824182009537,2.598930366478863,412.982
-0.3539455533027649,2.675264596939087,-0.45183148980140686,2.2286784648895264,-0.5267478502940713,2.5910891821118116,413.035
-0.38084736466407776,2.6889402866363525,-0.5554588437080383,2.3949403762817383,-0.5630652477891028,2.5714360953440387,413.082
-0.4245590269565582,2.8068718910217285,-0.5759457945823669,2.4025039672851562,-0.5924989160484196,2.557012344255848,413.132
-0.4321446418762207,2.720846652984619,-0.5736704468727112,2.4038662910461426,-0.6375174533945925,2.5442989799782065,413.182
-0.4793962836265564,2.8386807441711426,-0.6568028330802917,2.398644208908081,-0.669857384238564,2.5433678036521803,413.236
-0.508065402507782,2.8530032634735107,-0.7079629898071289,2.560544013977051,-0.7223817654377624,2.5343728140825035,413.283
-0.524206817150116,2.7603824138641357,-0.7767494916915894,2.507492780685425,-0.7309929625938593,2.5332366491782357,413.332
-0.5533426403999329,2.752614974975586,-0.7657341957092285,2.371309518814087,-0.760849659918347,2.5235887785293025,413.382
-0.5854789018630981,2.7527050971984863,-0.9241266846656799,2.5253419876098633,-0.7941896415065067,2.509987240684247,413.432
-0.5865342020988464,2.6345255374908447,-0.9988241195678711,2.529022455215454,-0.8032655204462869,2.4998928325955214,413.484
-0.6071388721466064,2.6055543422698975,-1.0323370695114136,2.4923312664031982,-0.836019046385508,2.4919458293447754,413.532
-0.6541709899902344,2.658087968826294,-1.0493618249893188,2.4898159503936768,-0.8812227581608195,2.4833494601762496,413.582
-0.6505345702171326,2.551548719406128,-1.1007757186889648,2.4674510955810547,-0.8877137232736292,2.4775303492514325,413.632
-0.668312132358551,2.5207409858703613,-1.108046054840088,2.435288667678833,-0.9314152016720045,2.468015593779691,413.686
-0.7246227264404297,2.602754831314087,-1.1815826892852783,2.411776065826416,-0.9565842273346148,2.459049313619978,413.732
-0.7242425680160522,2.5251975059509277,-1.212405800819397,2.3977744579315186,-0.9802263421411648,2.449292067843757,413.784
-0.7445583343505859,2.4851646423339844,-1.2450658082962036,2.4018659591674805,-0.996217142535019,2.4427997216978077,413.833
-0.7713478207588196,2.41864275932312,-1.22489333152771,2.366788625717163,-1.0175682002043107,2.426874771420909,413.881
-0.7293745875358582,2.218801975250244,-1.2617520093917847,2.335888147354126,-0.9654878768197045,2.4380181006497206,413.932
-0.6979884505271912,2.0712828636169434,-1.236211895942688,2.333085060119629,-0.9160741539693265,2.455356504767081,413.98
-0.6923240423202515,1.981047511100769,-1.2450271844863892,2.340583562850952,-0.8974645506087064,2.46201900170625,414.031
-0.6149448156356812,1.7593804597854614,-1.2361094951629639,2.3432633876800537,-0.9131347307486305,2.452532135373641,414.084
-0.5439006686210632,1.539158582687378,-1.2470024824142456,2.318734884262085,-0.9365185959838733,2.447662499258503,414.132
-0.4559660255908966,1.32187020778656,-1.23856782913208,2.359844923019409,-0.9222535647234064,2.4460239029973185,414.182
-0.49406057596206665,1.392482042312622,-1.1915549039840698,2.360499858856201,-0.9011019948843699,2.441400414181548,414.232
-0.5799179077148438,1.6001945734024048,-1.1768962144851685,2.333735704421997,-0.8847848798249627,2.433258750669517,414.282
-0.6847406625747681,1.8484687805175781,-1.154923439025879,2.3318073749542236,-0.8880537229791372,2.4269146305300935,414.335
-0.7083417773246765,1.9344691038131714,-1.1497888565063477,2.387282371520996,-0.8936259208825006,2.42566119969729,414.383
-0.7915048003196716,2.1557776927948,-1.0720491409301758,2.3824121952056885,-0.890681406081437,2.4329990924004323,414.432
-0.9196614027023315,2.4508473873138428,-1.059606671333313,2.3719849586486816,-0.8873733499278463,2.437367971131953,414.483
-0.9354035258293152,2.5395700931549072,-1.0122581720352173,2.3733367919921875,-0.8921721508808191,2.436214824681007,414.531
-0.999276340007782,2.703821897506714,-0.981186032295227,2.3535189628601074,-0.9022274217317582,2.43650405957254,414.582
-1.1192984580993652,2.9707014560699463,-0.9783729910850525,2.4228813648223877,-0.897615279855099,2.4314056593584685,414.634
-1.1058695316314697,2.995044231414795,-0.9602667689323425,2.3961639404296875,-0.8975551063356133,2.433324833270073,414.682
-1.1455167531967163,3.106109142303467,-0.9523729681968689,2.40745210647583,-0.9037940366768968,2.435747805825945,414.732
-1.2850404977798462,3.3919243812561035,-0.9235011339187622,2.4213483333587646,-0.9044357651768193,2.43579699044004,414.782
-1.2238810062408447,3.3071415424346924,-0.9140610098838806,2.4032163619995117,-0.9057093276431407,2.4354014507434805,414.832
-1.2421330213546753,3.3599727153778076,-0.9727678298950195,2.443269729614258,-0.9080706192788766,2.4343791436030577,414.881
-1.3783459663391113,3.6266708374023438,-0.9441818594932556,2.4407694339752197,-0.8965263491604395,2.4312875942912195,414.932
-1.3009045124053955,3.505547046661377,-0.8234912753105164,2.3088955879211426,-0.9005999085080336,2.4307129863541963,414.982
-1.3138798475265503,3.5371625423431396,-0.8761165738105774,2.340115547180176,-0.9094063907890415,2.4350465366600873,415.032
-1.4370542764663696,3.7657337188720703,-0.909884512424469,2.3377573490142822,-0.8982877106125486,2.430816783232193,415.084
-1.2982110977172852,3.487323522567749,-0.812674343585968,2.2804362773895264,-0.9048953581615292,2.4298404021418993,415.132
-1.2260448932647705,3.2946901321411133,-0.8863662481307983,2.4311108589172363,-0.9049166013684784,2.4285934551887824,415.183
-1.1898341178894043,3.1502058506011963,-0.8909841775894165,2.4376537799835205,-0.9139703957203571,2.428705986703952,415.234
-1.0620609521865845,2.837750196456909,-0.8321105241775513,2.293423652648926,-0.9141659382558908,2.427333473461468,415.283
-1.0116525888442993,2.6845650672912598,-0.853360116481781,2.308290481567383,-0.91604964967636,2.4258985104138895,415.332
-0.9925596117973328,2.589932918548584,-0.7828921675682068,2.3840558528900146,-0.9092987666123966,2.422539868024841,415.381
-0.8919838666915894,2.3702521324157715,-0.8174794912338257,2.412111520767212,-0.9098871285189797,2.421665231004011,415.432
-0.854026198387146,2.270179271697998,-0.9523918628692627,2.541637897491455,-0.9122372303911243,2.421824128759952,415.481
-0.8821006417274475,2.294605255126953,-0.8912344574928284,2.5105159282684326,-0.9216653150999755,2.423985636182961,415.533
-0.8174925446510315,2.1617252826690674,-0.8137102127075195,2.382277488708496,-0.9149190459114297,2.4203768749052657,415.582
